c2,c0,729,129,229,ff9a,type
23847030,471132205,272945776,206462705,50245998,911048,ransom
22299433,449944158,238331427,188444329,47789951,825626,ransom
34700355,763203329,438116561,332210483,91272269,1331091,ransom
40800291,1218221403,713406868,544425778,130103811,1297446,ransom
42345549,1143295557,668747135,509590066,126821771,1770275,ransom
38505601,1190222055,700016102,568233441,133073004,1695969,ransom
38763729,1152970577,678090997,515343493,130013220,1702050,ransom
35857428,1071093318,629130473,479371338,119219344,2107473,ransom
40928928,1184235512,693602898,527341148,132897842,1962444,ransom
37745627,1004411998,584798184,445690507,127990467,1828369,ransom
42928532,1045000889,601920782,458141466,114995040,1457456,ransom
38584681,971963035,563240544,430355083,105806471,1543578,ransom
32425895,660333688,380415234,254835552,75853344,1399103,ransom
47932140,827649839,463861575,316285253,86307116,1662251,ransom
45449547,1049810475,603663638,458997366,116029978,1842192,ransom
42694407,1098641211,638898519,485706001,122654639,1663591,ransom
46055338,988544965,565293057,429538395,109165991,1907815,ransom
54034283,968194848,542264781,411943202,105471961,1616081,ransom
56363898,1006509017,565673667,427501171,112516837,1592118,ransom
42683217,753157020,426330119,321493862,95681167,1326051,ransom
45206174,868071892,450588253,377003388,102987895,1860554,ransom
62124988,1188016980,633738675,476545468,136502218,1740318,ransom
51486049,1220306513,657060869,456069330,128440431,1702870,ransom
43545782,983647152,576977641,438027378,111260055,1969454,ransom
36597084,1105183076,645989004,493109572,121545930,1746037,ransom
29194066,854065815,468451789,357736750,100162660,1780195,ransom
38877209,1144445582,638324676,486824779,113127294,1885951,ransom
43973780,1244745148,655413843,498966809,124912389,1773179,ransom
35305880,997713833,585114036,439428509,110835523,1821489,ransom
40752010,1053042510,603898870,459010353,115956563,1768341,ransom
30597600,736860473,429122799,325662156,82755723,1450447,ransom
41238884,758076591,443356197,324979743,85136848,1484034,ransom
37830986,1089653300,634923796,473799203,119828216,1527458,ransom
37303215,1034731699,604637182,461101915,114379515,1424875,ransom
41616428,1111224166,650398911,494452865,124924245,1654441,ransom
38448438,1122503102,657750732,461826848,125426084,1673759,ransom
38560362,1173003379,688896385,485526554,120308275,1860912,ransom
37422589,1026000414,598718878,497719513,113662700,1698034,ransom
39328231,1057864552,616419177,470339772,116328828,1512145,ransom
31605731,845566253,493580289,368441434,100329650,1546297,ransom
39603864,889328658,511786307,360358414,93002140,1762713,ransom
40833508,1175516820,689174438,498112060,123349566,1690302,ransom
35071719,1033775575,606243038,462268792,114550275,1542818,ransom
35870452,951934382,557368556,422964729,107862993,1686508,ransom
23631494,654482051,384398645,292844599,73081811,1125819,ransom
37597390,687012146,342185402,258721730,65461846,1268724,ransom
28864402,838031137,431935038,328906980,84658203,1290960,ransom
39635918,1139702556,668756942,510170939,126022948,1641010,ransom
39840574,1218204923,716074842,545208180,143971978,1522060,ransom
39307805,1132758559,661447814,505984822,113417537,1487426,ransom
42600683,1232685700,667833499,473959403,115676005,1520998,ransom
36741800,996049691,624480087,438107215,111143455,1697797,ransom
28020495,807749272,467659393,355724044,89414666,1732157,ransom
35800763,1068790793,626736805,478569982,117631870,1551985,ransom
28524833,772524438,452721123,344382132,86601676,1920517,ransom
40739144,882699323,505201134,380938555,100989012,1550152,ransom
