c2,c0,729,129,229,ff9a,type
2503391,46413233,10143207,7075056,2903643,587754,ransom
4059625,60311393,14674403,9663942,4746221,534363,ransom
10159516,109184198,31229812,20117010,8649705,406095,ransom
33236606,314278277,90042235,50101542,26489696,1131716,ransom
70905728,691466073,200674988,120881116,63788679,2086853,ransom
73083989,712668911,211408155,135233038,71169625,1991242,ransom
69605935,707939671,206365709,132581376,69038428,2274950,ransom
48716834,547246275,150347291,97928323,49129566,2180311,ransom
64694623,634934993,187690741,120168487,63200202,2050744,ransom
45950133,488667945,139443621,90069642,46238514,1910945,ransom
52946776,563671559,159896512,103265684,53031176,2249895,ransom
58501384,616388792,175939620,113446597,58509312,2108611,ransom
74782150,724390874,216483849,138326392,73041624,1981298,ransom
61458916,644332173,184189622,118730329,61271957,2404512,ransom
36411273,435201119,116039064,75789254,37802981,2466036,ransom
29491137,386365951,98572171,64952452,31653286,2445159,ransom
49742249,542972195,152423458,98272510,50785524,2345507,ransom
54746063,582643425,165159055,106484107,54952547,2238522,ransom
45002785,506079733,139621800,90287463,46295026,2372836,ransom
38627776,465042995,123664670,80695874,40370479,2277336,ransom
45781531,494745591,138405400,89824122,45477374,2276569,ransom
46418420,527410999,144956675,94008668,47813103,2435456,ransom
31033374,374688583,99647613,64815968,32751391,2497525,ransom
32710648,426198067,108824837,71622238,35023871,2375458,ransom
53422674,562833556,160854866,103425124,53791199,2132878,ransom
68957767,690175195,202313344,129601558,68001717,1932548,ransom
67720435,642983620,187577718,120397965,62852381,2257104,ransom
59081883,598717140,174392923,111995572,58360752,1883286,ransom
72488732,725837076,212858487,136261398,71639548,2286058,ransom
42620305,494744229,134067909,87258648,43935705,2478811,ransom
22527188,329422193,72608614,53327533,25314292,2535926,ransom
37377704,463701277,113872632,74466325,37047087,2417228,ransom
44707963,494343391,137478094,88788707,45689761,2232564,ransom
50525380,560250367,155755277,100719829,51616769,2442332,ransom
40033063,471291545,126888572,82654634,41535772,2267711,ransom
45045334,499597985,138662600,89774133,45839947,2413504,ransom
39930582,464126042,125912841,81731016,41487161,2441591,ransom
49093277,547892848,151367671,98240724,49794106,2226345,ransom
59402001,612835858,176009322,113472030,58505325,2400378,ransom
49097713,528721649,148799386,96457150,48988593,2116500,ransom
67490123,665822933,195732376,125773250,65395710,2286932,ransom
65777483,586422825,176730076,113139936,63560745,2136470,ransom
64247303,619994235,178152997,114994943,62996911,2138055,ransom
60219080,603720509,176244115,113228787,58912809,2358637,ransom
59050815,598268112,173824449,111830096,58018773,2170072,ransom
50877438,535042340,152177789,98122049,50595461,1302304,ransom
17557613,156501389,49139785,31024278,16910829,393795,ransom
9169562,93261630,27224569,17588175,9005559,421383,ransom
11296778,116306731,34002833,21831378,11395358,396218,ransom
10531201,97583264,30064363,19102289,10240809,361796,ransom
6348724,80247528,20917360,13800066,6690034,474338,ransom
8338940,91978444,25791264,15042354,8085770,480617,ransom
8495749,101009523,28048896,16132228,8581080,374345,ransom
11949467,113534104,34552324,22103528,11627065,488207,ransom
10618686,112960105,32365800,20778619,10868983,489924,ransom
8270488,82252278,24346613,15618919,8161628,397380,ransom
4313556,64145993,15468345,10414448,4767545,465263,ransom
324081,25732602,3842958,2978599,858975,441802,ransom
16373903,215564065,55124083,36265713,15699313,1875488,ransom
37448254,442207743,125430956,81486720,39129322,2360539,ransom
55286313,590261062,167287303,107697533,55843832,2246076,ransom
51034198,514597780,150429470,96428817,50517497,1314605,ransom
11030772,115427160,33324907,21392658,11182634,433284,ransom
16264983,146692403,45925642,29099365,15705158,439267,ransom
5656335,61869467,17349971,11269111,5698351,359533,ransom
7644128,90518523,24499072,16107714,7867212,489535,ransom
1852389,35398857,7711839,5260454,2336416,482770,ransom
8319424,81811249,24942725,16261257,8216934,528759,ransom
6344896,78766836,20757606,13677356,6651622,632172,ransom
10964052,110543263,32295690,20627697,10784955,688809,ransom
4219530,41961475,12166020,7948916,3871027,494710,ransom
9207592,100903679,28464888,18385424,9460327,528515,ransom
3906546,55107524,13653159,9103646,4302981,536154,ransom
9114905,97149228,27781115,17932262,9252314,626046,ransom
6426961,70658110,19806197,12817864,6551929,453742,ransom
8128494,84456021,24452457,15719635,8179380,279692,ransom
6238380,64338188,18707954,11976730,6306289,473091,ransom
10385659,110041811,31448949,20266940,10476638,412378,ransom
6703610,78272012,21354540,13902894,6996637,997007,ransom
32942262,397418189,105789081,69124562,34466570,2164725,ransom
67649092,674720679,198417421,126788973,67011738,2072337,ransom
54399275,587988553,165291603,106957877,54631694,2342443,ransom
34915135,422113135,112247092,73392865,36501855,2390892,ransom
30868949,348630698,95909208,62311722,31511519,1061639,ransom
4251134,55470150,14325660,9393779,4648191,338129,ransom
8270256,82897890,24369233,15663535,8141079,344835,ransom
13150116,125434595,38051768,24250825,12898241,337402,ransom
7481293,74116006,22045038,14089858,7444536,264285,ransom
4272375,58442481,14613008,9840099,4485742,378318,ransom
12374901,119231640,36037066,22926215,12264358,506142,ransom
6232561,65138864,18733059,12053634,6256527,349531,ransom
2945189,34934992,9370005,6199388,2969404,237273,ransom
3495529,54886335,12997673,8739086,4029338,533445,ransom
2538237,35974003,8689299,5859957,2682574,521283,ransom
9895535,102019919,29597246,19076481,9844120,799567,ransom
25810706,327139194,85246061,55648872,27872874,2350305,ransom
35160026,417221485,111934536,72884754,36685308,2436999,ransom
40021531,457990468,125032225,81253037,41073752,1498479,ransom
8489405,89781580,25685842,16507160,8605908,370047,ransom
9326560,125788129,31587177,21045633,9915856,1152239,ransom
22297554,217270184,64921232,41363857,22034672,327178,ransom
473,2445,1578,911,546,4838,ransom
636663,16089861,3172160,2244991,886848,345769,ransom
14240712,129130560,40598926,25713918,13908040,362747,ransom
14180877,135277508,41062539,26214242,13870114,388771,ransom
6202449,61468931,18273432,11685227,6163219,391618,ransom
218252,27984971,3893266,3192220,697630,467864,ransom
6358788,82382532,21264505,14069630,6766018,493422,ransom
6832633,102510942,22017500,14269719,7284148,470937,ransom
17959735,159956160,50609635,31963190,17411810,425660,ransom
8227043,90664525,25227492,16432605,8233931,937381,ransom
34950912,410160491,110774346,72286726,36125216,2093119,ransom
51773145,567626657,158324428,102467669,52343748,2387788,ransom
20242763,242287060,64744966,42357099,21021278,1081129,ransom
10353976,110048642,31534067,20245335,10587139,411277,ransom
8162160,71356280,22745752,14316914,7867955,368242,ransom
10437589,116674058,32438190,21147186,10580768,467137,ransom
4233063,53419413,14004071,9117343,4604701,382441,ransom
5453793,61255381,16992892,11054211,5566946,424115,ransom
6265869,66660314,19063910,12258159,6380277,467929,ransom
11742953,126421226,35872161,23178596,11895639,581334,ransom
9830893,100912964,29498516,18952545,9874832,387048,ransom
8252012,78825628,23940054,15193928,8181740,540138,ransom
8316859,97098238,26500828,17312573,8619996,434203,ransom
8407596,90114536,25661227,16599373,8491215,495959,ransom
16508156,159991435,48175122,30662823,16382656,617132,ransom
30199515,334284936,93006973,60276036,30684643,2140555,ransom
39831560,462237726,125223709,81067979,41473523,2337012,ransom
60541379,607867730,178215404,114332320,59851779,2019912,ransom
26208001,285469746,79861068,51701713,26383900,541485,ransom
4141741,40713019,12175951,7738175,4155471,409643,ransom
6668386,81997369,21659094,14315510,6889315,489024,ransom
10756357,114125429,32864700,21169674,10958954,390164,ransom
8100599,85239358,24499323,15724096,8222637,422973,ransom
13971619,133788915,40413087,25810550,13647121,543142,ransom
10382892,108967196,31425436,20341795,10372954,470992,ransom
4476507,48128308,13628438,8784098,4542244,392965,ransom
3981329,54342126,13641192,9078621,4298129,256930,ransom
6257995,68600112,19360352,12515977,6418931,391635,ransom
12414120,103206371,30545444,19517559,10322016,453881,ransom
10236871,107441646,30920676,19844848,10378031,481671,ransom
12900244,137905967,39322896,25421203,13024923,879431,ransom
24990629,319166449,82540117,54441704,26422845,2501059,ransom
38598405,444117243,121289332,78605145,36231850,2505528,ransom
37875637,421730227,110095189,72001784,35833318,2398995,ransom
28546806,306890359,86637425,55676060,29030293,526151,ransom
6651683,65147819,19608272,12528781,6617068,403114,ransom
10101955,110676980,30971654,20180575,10104292,473705,ransom
15537748,137117523,43549159,27416689,15060480,392818,ransom
17209652,164674688,49795860,31802713,16815813,426453,ransom
8441083,93650206,26226485,17079724,8566102,432590,ransom
6240100,77072802,20349873,13425571,6503054,458111,ransom
8274169,83447425,24564680,15755372,8244834,517865,ransom
15212331,156661771,45436175,29225895,15192945,398430,ransom
6920599,71731929,20788327,13459575,6853597,572132,ransom
11042275,114977838,33168170,21351471,11066962,509365,ransom
4721469,59663543,15698010,10272252,5110497,432009,ransom
4298874,55398179,14286838,9482677,4515941,406062,ransom
4277805,58209074,14693517,9723651,4685947,390946,ransom
8320474,88608120,25323380,16276951,6582642,528731,ransom
10181281,148869427,36153871,27541732,11291533,1757301,ransom
30989918,388871840,101587030,66500046,33014436,2404592,ransom
43507408,490282532,135300996,87703857,44659394,2478103,ransom
46608043,514044552,143551435,92809534,47586853,2318693,ransom
36657083,395688347,111776562,72157227,37132335,1045221,ransom
8083916,77703365,23472252,14953045,7963681,308746,ransom
6512911,83092804,21580515,14311537,6831525,430631,ransom
10809339,106632760,31691119,20261248,10686965,381178,ransom
7827057,80518268,23456133,15052135,7873873,344445,ransom
3465936,49277534,12119890,8113056,3773539,443907,ransom
7054039,78618265,21885775,14250408,7156609,622630,ransom
6243549,65134338,18897118,12068849,6404544,309103,ransom
6080901,73932277,19646335,12968004,6264099,384411,ransom
3050414,47277361,11225995,7533340,3492626,452085,ransom
9761193,101572815,29428897,18928915,9836014,366720,ransom
9820726,95762321,28721660,18262469,9787860,398841,ransom
32793015,328610391,96377320,61767419,32369182,1750057,ransom
50338938,536247751,152225672,98194413,50606345,2276010,ransom
44570788,496639092,137303034,88963002,45328196,2175118,ransom
36384407,395768879,111132560,71966115,36693472,1171780,ransom
8994693,91368175,26803310,17163562,9026094,411586,ransom
9343520,93755536,27566627,17723870,9205094,352979,ransom
6888955,68701332,20341942,12990771,6879955,286312,ransom
6745179,76236604,21087763,13726030,6904982,509440,ransom
2518246,34241541,8611933,5696465,2747258,310351,ransom
11969213,111047364,34172335,21695328,11656678,554341,ransom
8487844,86247743,25288849,16190676,8514922,383587,ransom
8254535,78287811,24248024,15746038,8042507,438221,ransom
8073639,80996843,24064026,15361011,8150675,458728,ransom
2526964,38142523,9168698,6159761,2843337,478770,ransom
4259839,56611142,14414621,9584768,4542591,308850,ransom
8428265,97974660,26738389,17388228,8781479,1071131,ransom
42727137,442137570,127592197,81908153,42769546,2164590,ransom
45665380,513535556,141851730,92204109,46554198,2295138,ransom
51444597,549604370,155587345,100602371,51476393,2325808,ransom
39291027,429979730,120091482,77811506,39613068,857523,ransom
15802470,132754472,43402491,27217174,15093373,326147,ransom
3838819,50170226,12799019,8574514,3962693,381136,ransom
7447021,78655148,22590361,14574634,7510256,446577,ransom
6033335,74999306,19734035,13045428,6281698,443154,ransom
4189906,47532372,13131264,8514220,4333655,391850,ransom
12241092,123314408,36254644,23300595,12114107,421718,ransom
4357462,47557210,13436574,8642949,4500122,463287,ransom
10403507,111836052,31718280,20525935,12468869,324146,ransom
8271993,81823561,24331302,15551815,8213934,405903,ransom
7219649,81905554,22549240,14743585,7313626,368362,ransom
3723653,41259440,11579057,7426176,3901013,346434,ransom
5847786,73751081,19266108,12698555,6176030,504564,ransom
14497198,145396267,42963416,27486109,14487867,1014182,ransom
39372950,434673556,121123619,78290586,40161894,1783261,ransom
57062318,581453159,168778613,108290651,56594647,2436076,ransom
47381689,544428419,148304186,96551879,48558672,2250820,ransom
39612072,384919978,114988141,73399202,36912191,777895,ransom
10346336,123854729,36577077,24735215,10249135,275045,ransom
2262316,44103754,9553372,6674172,2731899,515046,ransom
14438916,141181248,42188433,26966785,14232211,317000,ransom
12152168,111825687,34803858,22005915,11960011,248971,ransom
21806042,198573156,61851800,39280966,21067597,378235,ransom
23515012,205061695,65321567,41297059,22407384,439915,ransom
7652956,80849522,23205410,15029410,7650950,417994,ransom
3418978,40953590,10945119,7249044,3462094,334152,ransom
9202046,109217294,28816725,18853217,9402597,748950,ransom
7658218,68206640,20953544,13316341,7194905,652742,ransom
12344560,118429789,35999944,22908164,12255017,641988,ransom
11001494,142148774,36532287,24283615,11512478,1100541,ransom
68593419,656211729,197189569,121628704,64680773,1911316,ransom
52448274,562613417,152716056,98837158,50457608,2355077,ransom
48452736,546686544,150504021,97437584,49790906,2107932,ransom
24469609,266186779,75255079,48486110,25104037,711758,ransom
13313030,130175703,39014101,24911064,13188080,424649,ransom
13443710,121641856,38033018,24125809,12985418,388859,ransom
10825114,118299522,33267493,21564875,10964237,456378,ransom
6403197,74799534,21437405,13272799,6655465,472528,ransom
16318401,151015365,46703158,29568741,15993992,466413,ransom
19096968,174056019,54158284,34350612,18496701,523030,ransom
9391542,97007697,28111429,18101842,9369697,397283,ransom
