c2,c0,729,129,229,ff9a,type
20166959,552841267,262994418,174213212,109217817,2007462,ransom
7765118,99246835,46552348,30642642,20939685,905447,ransom
14479211,133016469,64112581,42664817,21087528,596957,ransom
22590546,217024282,104079174,69649219,28046689,638897,ransom
23243683,244252807,104028816,64948550,22473865,899108,ransom
46961968,368269737,123691749,49011087,24545498,370000,ransom
21731774,464061363,182731692,78106506,29445757,841773,ransom
4611751,88370923,132935738,50812815,15270165,1286104,ransom
4422918,132021086,65956222,43500966,22395922,622736,ransom
5685426,165921987,81641480,55878184,27640786,362215,ransom
5896548,173078726,77638070,52542367,29366159,603793,ransom
3859341,98934026,43973060,32270238,15183698,660114,ransom
13893193,143463771,70210081,46199461,23660825,964839,ransom
18799861,231188133,113177164,75172657,42885566,1024044,ransom
23462278,185912552,86838630,56933630,29416658,778238,ransom
6191440,124477035,60536564,40132824,20318671,794146,ransom
1686381,51477392,24765273,19207289,7922742,588261,ransom
5817501,206859200,100585722,66497676,30978406,897251,ransom
7442504,218769740,108626923,78882142,35932282,974176,ransom
6370803,168596335,78715347,51930729,32789952,417790,ransom
18720336,579576257,278515955,182029048,96193889,2640505,ransom
25414982,672129696,381544285,251502234,129673373,4205500,ransom
21629273,602379454,355016007,226388552,103888309,4022591,ransom
26428873,561822463,271453457,180338317,82999947,949829,ransom
20864594,261347646,129125494,68744913,33484239,1193316,ransom
11978102,134928699,64073848,42984240,20754012,676329,ransom
24330776,211680335,101371692,66684189,33947886,889896,ransom
31163427,207078926,98503196,64248384,33297022,790812,ransom
29560124,167697438,77542979,51060762,26644155,605216,ransom
4420620,123049726,63114335,41276777,22519054,419095,ransom
2456451,64337005,31932002,20732156,11176147,623821,ransom
3282788,92514887,47439212,34099272,17246667,800047,ransom
2176126,64661649,33011759,21583243,13739625,648868,ransom
7782076,165734434,83087746,54909873,30084319,554684,ransom
8836744,63289097,24788315,16230210,12363111,443309,ransom
25958650,170212815,73147533,47831459,27884118,494446,ransom
6296558,150603988,87595375,58206642,29284654,630334,ransom
3403395,69194809,25908662,16880949,8929306,391227,ransom
3380209,116726953,49797868,32363232,18442335,759313,ransom
2441487,58687110,30381720,17095461,8498625,527522,ransom
5903345,163474008,78841141,50761107,27983420,1484973,ransom
10629939,314624679,141848700,96006847,55582898,2942059,ransom
18092647,495405866,256557141,150361539,104935121,3809658,ransom
23715268,727288387,308177759,201014129,118441758,3823889,ransom
20685138,403938488,140663382,91495689,48750534,2036864,ransom
16101683,103015019,49585019,32879174,15983401,1229825,ransom
22789478,129471155,61245683,39147611,21667150,402959,ransom
22850770,111332737,51343577,33674979,17063677,662724,ransom
2223886,48408474,25927066,15830212,9092751,413897,ransom
2041118,46834988,23639227,9911543,5777650,663272,ransom
1334755,37802609,11664453,5789069,3900287,827743,ransom
3307401,114241373,54705518,35900072,18744398,677158,ransom
2308586,62673359,32520223,21039369,11450516,471823,ransom
3199837,95399322,48066535,32878487,17093436,517838,ransom
4379764,58125511,29806154,19458463,11657420,720464,ransom
13035808,114538451,58620906,36670213,20781748,747599,ransom
9313857,135774051,73104736,42787470,25923446,1527651,ransom
24054945,593279015,289780044,181648497,95653953,1848685,ransom
