c2,c0,729,129,229,ff9a,type
31004126,154175523,76723891,43476856,32161526,369057,ransom
17587418,90814689,43298115,26716511,15527007,14043,ransom
11915984,62483084,29971358,19415993,9568889,10327,ransom
11883828,62314695,29890870,19364177,9543377,15906,ransom
11935447,62585213,30029973,19452968,9589276,10580,ransom
11923945,62537782,29977428,19416240,9579797,16605,ransom
11915094,62478368,29965040,19412371,9567372,13313,ransom
11910442,62453044,29958703,19407605,9565395,10077,ransom
11922837,62519247,29985012,19425259,9573535,10459,ransom
11910710,62459384,29980929,19415652,9579591,62144,ransom
12029625,63040604,30396524,19676053,9730178,19135,ransom
11942835,62605193,30059336,19472737,9597857,9369,ransom
11916803,62487742,29972278,19416859,9569588,8951,ransom
11900346,62400725,29930308,19389499,9556391,6553,ransom
11930072,62557267,30008818,19439469,9582418,12979,ransom
11920725,62508348,29983244,19424052,9572351,16166,ransom
11888586,62338831,29907102,19374701,9548547,10869,ransom
11923685,62523486,29997854,19432481,9578644,11104,ransom
11930368,62561495,30014911,19442342,9585300,14910,ransom
11909163,62441236,29961320,19409356,9566231,12734,ransom
11960267,62715141,30086379,19490284,9605676,8930,ransom
11891636,62355440,29912770,19377918,9550378,9212,ransom
11920392,62505945,29980357,19421509,9571995,9284,ransom
11911017,62457571,29958524,19407830,9564880,7316,ransom
11953263,62678447,30066225,19477215,9599014,10321,ransom
11935111,62582984,30027044,19451462,9587426,12997,ransom
12688272,66572785,32423839,21034845,10341049,84925,ransom
12022121,62975534,30256815,19586298,9682324,8637,ransom
11903318,62415366,29937411,19394507,9557813,14194,ransom
12031017,62914715,30122886,19496937,9639962,17709,ransom
11999700,62769632,30076194,19467322,9624703,10273,ransom
11891156,62353156,29904663,19372956,9547893,10376,ransom
11903714,62418465,29941656,19396943,9559460,5521,ransom
11949322,62657959,30052715,19468803,9595004,10557,ransom
11918086,62495176,29986051,19424124,9575753,9511,ransom
11929010,62551450,30001242,19435503,9578608,15274,ransom
11890097,62347617,29906079,19373949,9548260,8803,ransom
11861296,62194908,29842397,19332656,9527951,15545,ransom
11933760,62938362,30217209,19558563,9670855,8691,ransom
11875617,62271361,29873358,19353020,9537667,10622,ransom
11878458,62286338,29876850,19355239,9539017,9437,ransom
11890003,62346844,29908817,19375496,9548846,5731,ransom
11914082,62473160,29973266,19417725,9569181,12607,ransom
11973828,62712924,30073061,19482529,9602718,6003,ransom
11951216,62664202,30059392,19472764,9597722,21491,ransom
11542576,60522022,29055308,18822201,9277122,12341,ransom
11950909,62666033,30050873,19467499,9594723,13868,ransom
13355789,78236152,35344917,22944526,11391781,19107,ransom
11562651,60735501,29131972,18874839,9298697,8710,ransom
12379006,65005751,31495222,20403192,10089972,117094,ransom
13866252,71835964,34592224,22424284,11132099,4571,ransom
11904168,62567146,29984339,19427320,9571079,11364,ransom
11973500,62939469,30199165,19557485,9649896,11606,ransom
11914198,62620082,30012002,19444402,9580484,11191,ransom
11901896,62555359,29984711,19426212,9572353,11980,ransom
11965878,62914077,30187625,19533266,9664924,20266,ransom
12225113,64219270,30722384,19872360,9848992,9442,ransom
11954034,62828228,30122234,19516401,9614820,9956,ransom
11924896,62676048,30046193,19467257,9590231,8540,ransom
11939999,62755230,30083301,19491416,9601987,12749,ransom
12208765,63928865,30509887,19793917,9726205,5369,ransom
11965965,62891724,30135217,19524155,9619651,9895,ransom
11922102,62661700,30022811,19451675,9583764,9523,ransom
11933944,62720824,30060835,19475772,9596128,10313,ransom
11961371,62867858,30127874,19519674,9617673,7936,ransom
11998498,63075367,30208789,19567202,9652903,12670,ransom
11970460,62915377,30147391,19532247,9623828,6357,ransom
11561668,60762651,29132677,18875594,9299573,17902,ransom
11968247,62904264,30144140,19530132,9622546,10092,ransom
11948288,62798566,30126877,19512179,9625024,18598,ransom
11970101,62871340,30272214,19601970,9684301,15949,ransom
11956770,63008698,30219576,19579063,9646470,13541,ransom
11863736,62518708,29983029,19426684,9570165,9083,ransom
11869583,62549486,29994103,19433524,9573744,11308,ransom
11874106,62571381,30013223,19444707,9581073,7303,ransom
11890594,62660324,30049634,19469338,9591741,11694,ransom
11896250,62688043,30077528,19486590,9601778,13954,ransom
11896165,62688883,30065803,19479506,9597028,9604,ransom
11871106,62557554,29997921,19435736,9575091,7803,ransom
11898766,62703373,30067991,19481197,9597700,5710,ransom
11903161,62726175,30077774,19487171,9600915,8397,ransom
11915015,62788129,30116975,19513047,9613594,9948,ransom
11912734,62777298,30102619,19503136,9608782,8770,ransom
11882308,62616561,30026731,19454405,9584407,8774,ransom
11894043,62678050,30055794,19473192,9594400,6830,ransom
11946384,62954118,30185485,19555736,9636751,14367,ransom
11854824,62460407,29948519,19403250,9560515,10869,ransom
11928196,62857374,30140505,19528000,9621300,6499,ransom
11837821,62376380,29913251,19380410,9548309,12660,ransom
11969433,62910013,30151170,19534989,9624679,32687,ransom
11952320,62820824,30109989,19507890,9612815,8649,ransom
11915741,62627899,30013207,19445664,9580526,4843,ransom
11918562,62642650,30024763,19453994,9584439,13198,ransom
11941994,62758631,30080125,19488231,9603357,73631,ransom
12578797,65630658,31220034,20148438,10067688,156116,ransom
13791956,70915702,33236050,21308667,10916106,21452,ransom
12038719,63155775,30226795,19594843,9648347,13257,ransom
12396816,64711044,30966659,20077737,9894221,29634,ransom
12053275,63405779,30400809,19630052,9725811,12491,ransom
11915698,62614014,29978721,19422043,9570658,9632,ransom
11952415,62819897,30109378,19507263,9611518,11585,ransom
11889671,62491583,29942823,19399429,9558691,9493,ransom
11938681,62748793,30068414,19481734,9598502,6109,ransom
11978293,62956722,30165026,19543993,9629638,10601,ransom
11934319,62725493,30056069,19473389,9594818,10471,ransom
11932462,62716230,30056354,19472976,9595652,9023,ransom
11921977,62658921,30023306,19451771,9584396,12700,ransom
11936159,62734013,30063856,19478275,9597405,9799,ransom
11993152,63034877,30200134,19566690,9640778,4746,ransom
11982753,62983603,30199870,19561622,9645916,52949,ransom
14197386,73555255,35668483,23124594,11503727,7711,ransom
12061450,63338287,30361809,19668541,9698018,16632,ransom
11857615,62389431,29966147,19403708,9577563,13033,ransom
11889589,62654950,30044075,19465398,9589879,10051,ransom
11879985,62604411,30022369,19450525,9584475,6674,ransom
11902650,62723812,30080357,19489338,9601855,15182,ransom
11853973,62467019,29954857,19407727,9562363,9276,ransom
11878258,62594271,30017118,19448092,9582135,10118,ransom
11851846,62456478,29948372,19403933,9559663,5455,ransom
11860304,62496785,29967714,19415676,9566467,13721,ransom
12152545,63796982,30457736,19760255,9709631,6692,ransom
11882189,62615966,30020949,19450520,9582786,51106,ransom
12003612,63223673,30594625,19798018,9802585,12576,ransom
11969612,62764375,30105739,19502949,9611732,6634,ransom
11879914,62323274,29899854,19369711,9545683,12653,ransom
11882275,62618114,30012078,19437554,9588070,15896,ransom
11873223,62513156,29965910,19414779,9565485,14163,ransom
11967249,63002345,30213078,19572862,9647043,14208,ransom
11663123,61289427,29423881,19066081,9388310,5895,ransom
11694197,61409609,29517364,19122008,9422874,39114,ransom
11819859,62149864,29942997,19387734,9579327,9782,ransom
11840676,62342844,29885179,19362847,9539588,10836,ransom
11899877,62654012,30042147,19463870,9590781,8128,ransom
11923078,62775116,30101108,19502736,9608678,8171,ransom
11967475,63009980,30210453,19572673,9644432,9511,ransom
11926605,62794887,30102856,19504088,9608919,12169,ransom
11885318,62577370,29994370,19433414,9574626,12953,ransom
11924474,62782670,30098293,19500684,9607379,6429,ransom
11909878,62706929,30057610,19474683,9594912,8635,ransom
11943235,62882374,30140249,19528002,9620936,9360,ransom
11917219,62745555,30075986,19486207,9600443,9891,ransom
11927733,62801088,30105386,19505362,9609545,9421,ransom
11928137,62803164,30101481,19502661,9608641,6522,ransom
11940920,62866796,30135190,19524412,9619605,10267,ransom
11976204,63049878,30226583,19583088,9649209,9910,ransom
11909267,62703570,30060602,19475307,9596291,7028,ransom
11903791,62674678,30046259,19466687,9590848,17759,ransom
11916995,62743385,30078785,19488142,9601595,6082,ransom
11927636,62800734,30100839,19502752,9608728,8047,ransom
11930569,62815604,30110603,19509102,9611925,8743,ransom
11920732,62764027,30083876,19491471,9602884,4959,ransom
11950979,62924882,30167208,19544119,9631267,9019,ransom
11695549,61596241,29542331,19140661,9430227,14507,ransom
11862748,62514001,29970502,19417326,9567387,10491,ransom
11906765,62745104,30084880,19491000,9605545,10921,ransom
11838291,62384633,29908712,19377683,9547603,14789,ransom
11859190,62494587,29963656,19412963,9565251,6033,ransom
11867404,62536988,29982562,19425313,9571297,10268,ransom
11907911,62751601,30082670,19490484,9602630,8204,ransom
11877862,62593364,30007021,19441929,9578940,9374,ransom
11863506,62517670,29968639,19416376,9566533,8349,ransom
11875696,62581330,30001524,19437934,9576880,7365,ransom
11885936,62635660,30025384,19452977,9584581,9621,ransom
11893729,62676686,30045051,19466107,9591100,8618,ransom
11885514,62633483,30027662,19454741,9585356,10484,ransom
11861181,62505292,29970591,19416856,9568148,7010,ransom
11848445,62437989,29931818,19392370,9554944,13797,ransom
11889784,62654925,30040400,19463119,9589678,10259,ransom
11850622,62449509,29937933,19396226,9556781,9869,ransom
11878913,62598353,30026777,19448705,9591141,32173,ransom
14159540,73559967,35684188,23137629,11506459,7396,ransom
11876212,62584392,30015355,19444213,9584007,10809,ransom
11963785,63053446,30260556,19597052,9669499,9284,ransom
11882160,62615835,30018404,19448577,9582386,6023,ransom
11934791,62893440,30154861,19536101,9626887,11326,ransom
11794713,62181374,29820453,19320019,9519194,18455,ransom
11886882,62749938,30099786,19499887,9609490,6461,ransom
11907153,62857145,30149451,19533590,9624604,8206,ransom
11783481,62160826,29811837,19314824,9516888,10101,ransom
11918314,62696025,30049101,19468459,9592082,12543,ransom
12182419,63845230,30458181,19761425,9710567,10025,ransom
11884287,62516873,29960864,19411630,9564121,11617,ransom
11885866,62524607,29961621,19412304,9565273,10361,ransom
11880402,62496870,29948511,19403396,9560477,8354,ransom
11882760,62509641,29954871,19407742,9562483,16558,ransom
11933210,62784646,30073928,19479379,9609784,11993,ransom
11833718,62250946,29829403,19325980,9522560,15078,ransom
11866313,62422078,29912077,19380215,9549122,10628,ransom
11903171,62616410,30000954,19437672,9577228,4980,ransom
11895761,62578638,29996758,19434068,9577086,29422,ransom
11971306,62934796,30309313,19621083,9701690,8270,ransom
11883177,62511768,29954126,19407240,9561894,4261,ransom
11893154,62564239,29985471,19427967,9572316,13410,ransom
11907228,62638316,30013190,19445675,9581457,9974,ransom
11911280,62655778,30029690,19454145,9588047,9967,ransom
11887042,62532120,29959124,19410780,9563919,14765,ransom
11835887,62262253,29833223,19329464,9524367,9258,ransom
11883057,62510160,29958271,19409985,9563999,5975,ransom
11853510,62355152,29878871,19358590,9538408,8656,ransom
11895715,62579114,29991938,19430686,9575567,9390,ransom
11918563,62697388,30043256,19465165,9590955,8028,ransom
11869922,62442179,29920903,19386112,9551858,8971,ransom
11899646,62597746,29994573,19434233,9575455,10938,ransom
11875800,62472965,29938607,19397347,9557185,9602,ransom
11873438,62460021,29929341,19391321,9554414,10232,ransom
11876962,62479026,29941025,19398561,9559194,5888,ransom
11916885,62641897,30051466,19468608,9595448,29645,ransom
11890309,62548370,29973254,19419984,9568710,9834,ransom
11896975,62584032,29986963,19428997,9573129,7660,ransom
11866074,62421242,29911650,19379606,9548938,6150,ransom
11907281,62638602,30017462,19448064,9582999,5721,ransom
11862320,62398332,29906668,19377023,9547003,21168,ransom
11694514,61569519,29539243,19138249,9429457,9236,ransom
11876616,62586626,30007698,19442274,9578785,9711,ransom
11881092,62610586,30025017,19451733,9585076,8419,ransom
11902671,62723827,30070152,19482707,9598821,6966,ransom
11913819,62782140,30098054,19500447,9608368,13537,ransom
11849374,62442559,29941156,19398553,9557723,8928,ransom
11877139,62589204,30005838,19440738,9578090,9483,ransom
11834527,62360924,29899628,19370901,9545040,7205,ransom
