c2,c0,729,129,229,ff9a,type
1009792,5246270,1974251,1402348,546178,138124,ransom
55195,263011,169834,124138,38790,363065,ransom
635825,33943299,8490071,5375794,3106489,1543441,ransom
645568,29288328,7585122,4852758,2718941,706295,ransom
3318239,16135073,7991920,4871399,3065135,155666,ransom
3163443,15715415,8220053,5487742,2653471,162758,ransom
911916,5368699,3102301,1933813,1140597,568008,ransom
2095931,9251021,3478519,2560530,876566,180018,ransom
142060,715615,362295,199414,154227,943322,ransom
2045517,50606997,13363093,8691875,4631208,1792439,ransom
4981555,25769012,12476134,6989810,5397439,1551079,ransom
1556262,65481923,16477911,10974775,5470044,1620575,ransom
4607060,51822023,17918835,11866215,5931111,1591171,ransom
11152388,59824104,24397039,14903684,9143482,2303554,ransom
7326147,82079294,26565828,17277631,9147868,2355055,ransom
4817112,56828107,19677909,13103759,6460333,1599183,ransom
1401462,42193370,11679838,7462907,4177715,1466683,ransom
7258924,69745357,25373741,16123338,9106426,1514126,ransom
5253391,48266592,16434808,10217716,6077970,2151405,ransom
13158799,108001888,37826324,24249476,13172126,1673407,ransom
9143857,85886275,30954560,19904177,10851639,2036825,ransom
6324771,31747083,14195763,9012619,4949774,2177350,ransom
14643315,135355081,45356021,29416956,15523278,2380910,ransom
3797942,19203822,9614691,5298505,4262083,1803926,ransom
4740256,55652414,18663649,12017757,6540679,2016702,ransom
6049880,74339257,25078755,15961813,9003850,1844163,ransom
5816502,30108919,12652157,7973669,4504973,1954485,ransom
10523500,102004874,34294123,22026577,11975926,1273936,ransom
4131356,51356062,16825809,11458935,5278028,1809254,ransom
3721810,45458288,15655178,10170647,5391455,1420360,ransom
7092260,58753142,22091316,13669113,8291720,1782456,ransom
3566497,54720396,16134256,10383092,5613934,2049176,ransom
14069056,94981870,35124498,22388613,12356100,496116,ransom
3871496,18837320,9282127,5797459,3434729,249416,ransom
1977764,9632791,5021588,3403188,1562821,420275,ransom
11833415,62467111,25658396,16297731,9011056,774091,ransom
3273174,15792594,7045529,4846564,2810808,157016,ransom
539185,2557835,1264737,847772,400093,182997,ransom
54600,294091,196328,113194,77959,278205,ransom
4034,20295,20578,12070,8165,83231,ransom
430769,22993746,5745005,3570076,2173115,936119,ransom
713963,27886454,7371257,4406417,2952229,1239686,ransom
7778806,37694252,18399514,11719748,6463117,674971,ransom
5390024,26407305,12974911,8823285,4029245,192299,ransom
564905,2685279,1398910,930383,447981,753419,ransom
873637,7878875,2664572,1792935,846544,1350535,ransom
