c2,c0,729,129,229,ff9a,type
1724224,160693021,79566600,65107455,14453135,338735,ransom
1728053,161310949,79866476,65355435,14505531,323711,ransom
1726693,161195619,79807954,65308733,14493700,326494,ransom
1716641,160135464,79290284,64882033,14402642,329050,ransom
1717789,160242036,79342969,64925456,14411944,293472,ransom
1600196,149071803,73813386,60399448,13408428,312702,ransom
4094791,162412346,80800639,65041801,15674027,206675,ransom
1733524,157490921,77999987,63802481,14185685,237132,ransom
1793249,156388552,77504899,63345055,14139417,189822,ransom
1740990,157888814,78203921,63965615,14226261,215845,ransom
1719738,160391632,79416566,64985312,14425360,270311,ransom
1706341,159184999,78816369,64495922,14315198,299952,ransom
1719804,160436966,79440147,65004842,14429645,298334,ransom
1717548,160385558,79407532,64980972,14421191,296249,ransom
1684234,152735509,75652264,61878559,13761850,216031,ransom
1733840,157510532,78012333,63811620,14188940,209524,ransom
1775748,156899702,77726306,63551299,14156919,91457,ransom
1764377,155652244,77109147,63044840,14046029,105924,ransom
1766971,160119816,79305866,64866094,14427592,86409,ransom
1828803,148457517,73604000,60099281,13467912,160004,ransom
1745714,158432904,78467650,64182967,14272452,246377,ransom
2019018,163565596,80838704,66098283,14733472,207707,ransom
1774894,157030931,77792930,63607823,14167012,77617,ransom
1738667,162101670,80268305,65681133,14581436,128360,ransom
1812875,147536157,73153826,59733685,13383239,70802,ransom
1748953,158884087,78692082,64367895,14312288,141023,ransom
1814076,160390414,79415460,64932252,14468410,156318,ransom
1735960,161750873,80092587,65538230,14548364,262047,ransom
1735808,161862261,80140573,65578764,14556166,264744,ransom
1754650,162244820,80341349,65735893,14599205,275637,ransom
1735251,161778647,80104136,65547750,14550414,317423,ransom
1825781,151959601,75450183,61588485,13842405,155053,ransom
1778914,161583520,80033009,65463622,14557150,64097,ransom
1775964,160400977,79456699,64984473,14459058,163378,ransom
1766868,160177398,79344264,64897566,14434258,84580,ransom
1853589,146840849,72818762,59434065,13341813,104188,ransom
1759714,159858857,79175491,64763080,14400290,193054,ransom
1826285,152240431,75459218,61640179,13787996,163353,ransom
1789874,153985963,76298568,62359443,13915206,216221,ransom
1741219,162311495,80373431,65767248,14600294,243607,ransom
1731077,161382920,79908187,65387410,14514759,277049,ransom
1736435,162060425,80245193,65662551,14577044,266934,ransom
1733427,161760712,80091430,65539032,14546821,264471,ransom
1734334,161843446,80135708,65574814,14555296,310638,ransom
1885492,162160638,80500162,65738768,14747288,167177,ransom
1743721,161887786,80166998,65592098,14568817,272184,ransom
1745475,162059000,80252972,65663819,14582893,322786,ransom
3081733,147882953,72610848,58738360,13823862,216259,ransom
2955314,167621509,82476778,66996124,15455061,159373,ransom
1644894,154170051,76292026,62378553,13906694,49951,ransom
1455542,135692243,67189705,54979694,12204884,299415,ransom
2507481,165311888,81795515,66601115,15156318,151598,ransom
1732093,161631752,80026989,65486348,14535164,263563,ransom
1737288,162130002,80272968,65687763,14579717,260896,ransom
1735896,161829854,80128617,65568049,14554727,264893,ransom
1734492,161856518,80140123,65578859,14555832,262254,ransom
1594604,144547056,71609911,58570026,13027734,241710,ransom
1780131,161361195,79927851,65373798,14541373,138811,ransom
1823818,152332419,75518925,61688868,13798656,125897,ransom
1774735,161144643,79814609,65284954,14517663,146938,ransom
1864067,160169662,79300543,64841486,14444415,188468,ransom
1858879,147299457,73052792,59625731,13384342,171991,ransom
1776302,157061024,77800351,63614058,14168517,217339,ransom
1771247,156575756,77562423,63419382,14125140,181882,ransom
1753929,159296890,78897516,64535099,14350549,227299,ransom
1770444,160925166,79700591,65193857,14494944,135593,ransom
4399998,169189412,83764021,63650028,14328882,240356,ransom
1789799,167902443,77259207,63141108,14098554,236925,ransom
1827576,154794109,76728066,62683939,14017238,104486,ransom
