c2,c0,729,129,229,ff9a,type
2206032,58856703,22889827,19464185,3379467,113010,ransom
1165955,65846665,26134384,22259109,3839411,127493,ransom
1164922,65762189,26101265,22230529,3834694,129699,ransom
1163883,65789930,26109984,22239597,3834710,127599,ransom
1162889,65764513,26098887,22230746,3832590,123545,ransom
1163812,65768187,26101796,22232526,3833659,131018,ransom
1787765,68296853,27013210,22851736,4114403,145245,ransom
1352977,66369763,26318678,22362556,3915957,188454,ransom
1163945,65824141,26121986,22250558,3835862,62583,ransom
3357093,39550939,17054201,12827532,4173672,907685,ransom
1963900,56510370,23657093,19324789,4252814,156350,ransom
13399010,126190228,51450278,37828464,13186635,378505,ransom
4905052,82316134,33308771,26688416,6231090,796080,ransom
4243452,76315595,31792715,25224269,6483151,135720,ransom
11430749,118268934,48329449,35997071,11994444,604878,ransom
4787406,82184175,31774702,25834549,5468049,293534,ransom
4988852,79216768,33408281,26193493,7107635,333302,ransom
2890143,72037384,30114040,24425816,5605546,586343,ransom
5742301,84512019,34515969,27381513,6994688,129774,ransom
12300736,119055372,47562949,35311948,11877842,388471,ransom
3835704,78227239,31873390,26038112,5692902,615955,ransom
7127819,84972820,36755212,27894327,8692482,287099,ransom
5921236,87895803,35478755,28324779,6941842,827357,ransom
16018911,133644834,53250905,39001564,13710713,357544,ransom
4983386,82203272,34401005,27085415,7213271,224637,ransom
1911794,69627659,28463988,23612896,4794110,558181,ransom
14692988,124891908,50269926,36730945,13064203,463733,ransom
2111027,69914175,28412131,23630173,4715690,322132,ransom
6847602,81078511,34272887,26226029,7874378,498505,ransom
10009725,106613292,43485146,32623849,10550382,422640,ransom
3624562,74457446,29548455,24037334,5395293,470495,ransom
8021782,98036464,41248108,31866866,9201514,393663,ransom
1963555,64619672,26254064,21874228,4313593,187145,ransom
6045151,89142738,37322044,29262103,7948878,542289,ransom
10357194,103802511,41564472,31095450,10070356,435644,ransom
4757244,76531550,31483373,24807308,6559511,119584,ransom
8038429,95713879,40234108,30904600,9116282,706928,ransom
3278983,74335566,29400245,24035832,5240637,409956,ransom
11217530,112678504,45576923,33944514,11293283,520665,ransom
7138853,92026424,38582835,29863284,8524575,379712,ransom
1894696,63114533,25561139,21332949,4160561,152032,ransom
15132060,137616092,55800479,41100356,14214751,796299,ransom
1394375,60850665,24558058,20644682,3864691,334332,ransom
5148769,85467094,35800428,28246246,7449623,134869,ransom
10636951,113063782,45649125,34625161,10722500,891685,ransom
4653402,77574969,31057887,24695052,6157232,95241,ransom
5852146,78563610,34148735,26025456,7996691,488709,ransom
5834893,81149152,33278157,26202510,6933297,503769,ransom
2542542,69756654,28761901,23620436,5048068,124528,ransom
13353703,117631188,47759610,34878696,12485911,835654,ransom
3161878,50678117,21379427,16820584,4407664,96070,ransom
4920890,74453967,31469776,24517640,6848118,236937,ransom
7913272,98485273,39708829,30881826,8615223,794300,ransom
8551332,103484583,41123323,31573706,9222570,142573,ransom
2072722,69519048,28274111,23514569,4698171,473353,ransom
2870152,72489506,28583455,23963365,4514172,130787,ransom
1321298,65613300,26096652,22147910,3907237,124774,ransom
2756033,58073325,23258709,19262094,3940564,328442,ransom
684608,36907828,14694703,12479148,2194934,67817,ransom
869054,48829091,19385877,16506374,2852830,127326,ransom
1161594,65673368,26062315,22199084,3827981,130924,ransom
1163942,65717356,26083762,22215516,3832855,126745,ransom
1162059,65623058,26044060,22182311,3826134,258248,ransom
1101510,62286618,24717046,21053731,3629908,72505,ransom
1165302,65736049,26098214,22225044,3837658,139478,ransom
3801254,77789544,31836062,25639560,6144789,757266,ransom
4309358,40273023,19077389,14125052,4819932,213839,ransom
8617770,100291432,41849523,31917683,9722283,386485,ransom
11499332,114856362,48096433,36460446,11277839,407346,ransom
7843510,99270892,41136693,31778907,8945271,525144,ransom
6146274,82293279,35255793,27657902,7447778,263788,ransom
16267546,138775656,56649756,41442545,14769065,933936,ransom
7078966,95073410,38887530,30402470,8048803,327830,ransom
6275941,91038640,39295010,31136573,7996986,152575,ransom
4743802,82412442,34620681,27878918,6572075,576789,ransom
3185878,74902763,30218611,25031864,5039333,135349,ransom
1784555,68959845,27705758,23298802,4347845,251905,ransom
3949002,78640437,31880138,26222068,5523044,325944,ransom
1181227,65897561,26173668,22278234,3858224,125491,ransom
