c2,c0,729,129,229,ff9a,type
39369684,1176462432,690862220,526139317,131256249,1817362,ransom
37676267,997966996,580999008,444467296,108427332,1956593,ransom
43656509,1166351692,678836784,516693495,129760178,1697888,ransom
39805695,1148383316,673232491,511955993,128833425,1871996,ransom
39513742,1144181668,670076305,511485857,126070326,1707963,ransom
38821077,1171669185,689027913,524284569,131382386,1680284,ransom
39840919,1111980379,649506587,495944862,122102324,1813449,ransom
37039346,1050695049,615292008,469011350,116538446,1890243,ransom
42573081,1179920535,689033114,524557279,131309636,1732114,ransom
45078849,1087935496,630649421,478194354,122572289,1624189,ransom
38385457,951972821,553482204,419558530,107703986,2165879,ransom
46809357,1027665063,586596196,444726096,114488980,1829495,ransom
44472971,1193656596,693380855,527223430,132836613,1536478,ransom
36511532,1047570732,612500655,466093247,116833520,1972964,ransom
41431294,973498809,561674573,425851027,109310268,1753023,ransom
51029345,960659578,542958655,412398739,105379284,1616760,ransom
60767454,1165861414,654426907,501228230,122157578,1739575,ransom
40039546,1060701729,616663560,469312186,117752989,790261,ransom
44889782,1062125016,612015210,466138274,116782840,1650179,ransom
40885982,1109481340,647283391,492576798,123616627,1798788,ransom
36045513,1032764484,603121182,460822099,113038670,2066304,ransom
43251960,1204193319,703391821,534394496,135453342,1648601,ransom
57235038,1141641933,661162168,499024604,131960333,1852709,ransom
41197652,1023376707,596628290,453266507,114857819,1957909,ransom
61249383,1405284463,818992668,619949102,161036985,2731939,ransom
29812105,755095122,440815595,334695116,85219126,709437,ransom
41006389,1007607461,583388805,446319569,109011591,1209114,ransom
31500188,733841373,426483700,324167785,82176794,1273210,ransom
28600826,560160785,321550342,241864023,65009340,1195911,ransom
22310435,467918800,272163896,204801138,54841594,1336148,ransom
34340753,539091787,301591247,226521689,61919853,1047167,ransom
19084953,422269179,246620272,187606089,47545060,629375,ransom
22445689,468369399,272855599,206164520,54216257,927987,ransom
23521358,459708510,266492880,201221664,53174131,862873,ransom
31218749,604030571,346441673,260578718,70139224,922501,ransom
21608461,419369950,242389186,184220404,47090281,729044,ransom
16097985,312603529,181191941,136484324,36575301,828963,ransom
26082530,610788473,356373732,269701086,70010771,1323480,ransom
26020770,605993623,352710701,267616623,68705436,1305751,ransom
39830065,818376583,468623966,354557328,92354764,1507904,ransom
39627513,1052459221,614374316,468715159,116164855,1868691,ransom
41886925,1302799384,766217018,583109785,145954188,1393555,ransom
39522074,1174366306,688891319,525486978,129973655,1638040,ransom
37411023,1156965900,680620729,518158546,129421859,1825825,ransom
36994715,1083665023,636937393,484519246,121710923,1639321,ransom
40874265,1088232455,635262203,483361207,121490941,1719788,ransom
35229596,1044531950,613749424,467562090,116457025,1882424,ransom
40748246,1098285502,643582929,488417168,124354148,2004145,ransom
45633054,1043756982,600347503,450296245,114955725,1602712,ransom
